"","Category","Operating.Name","city","Zip","Street","Address","lat","long","lamda","mu","qCustomer","tCustomer"
"6642","CURB LANE CAFE","LA CHINGADA","TORONTO, ON","M6J 1X5","DUNDAS ST W","1242 DUNDAS ST W,TORONTO, ON,M6J 1X5",43.6495345,-79.4240332,30,0.3,34,1.29807524072627
"6643","CURB LANE CAFE","MILKY'S","TORONTO, ON","M6J 1T9","DUNDAS ST W","760 DUNDAS ST W,TORONTO, ON,M6J 1T9",43.6522647,-79.40687203,30,0.3,21,1.1090883333236
"6644","CURB LANE CAFE","RHUM CORNER","TORONTO, ON","M6J 1W3","DUNDAS ST W","926 DUNDAS ST W,TORONTO, ON,M6J 1W3",43.6509573,-79.4131854,30,0.3,38,11.1932215834023
"6645","CURB LANE CAFE","ALMOND BUTTERFLY BAKERY","TORONTO, ON","M6J 1V1","DUNDAS ST W","792 DUNDAS ST W,TORONTO, ON,M6J 1V1",43.65200067,-79.40812035,30,0.3,33,2.16119471782198
"6646","CURB LANE CAFE","JUNEPLUM BY PATOIS","TORONTO, ON","M6J 1V1","DUNDAS ST W","796 DUNDAS ST W,TORONTO, ON,M6J 1V1",43.6519828,-79.4082537,30,0.3,26,0.518945979019445
"6647","CURB LANE CAFE","BAR POET","TORONTO, ON","M6J 1H9","QUEEN ST W","1090 QUEEN ST W,TORONTO, ON,M6J 1H9",43.64372965,-79.42230006,30,0.3,25,0.0411164170751969
"6648","CURB LANE CAFE","CRAFTY 3003","TORONTO, ON","M6J 2Z8","OSSINGTON AVE","217 OSSINGTON AVE,TORONTO, ON,M6J 2Z8",43.6488663,-79.42028391,30,0.3,36,0.15943910549636
"6649","CURB LANE CAFE","PIZZERIA LIBRETTO","TORONTO, ON","M6J 2Z8","OSSINGTON AVE","221 OSSINGTON AVE,TORONTO, ON,M6J 2Z8",43.6489274,-79.420443,30,0.3,25,6.47715482211916
"6650","CURB LANE CAFE","THE SHOZAN ROOM","TORONTO, ON","M6J 2Z7","OSSINGTON AVE","164 OSSINGTON AVE,TORONTO, ON,M6J 2Z7",43.647901,-79.42047387,30,0.3,32,6.16892353293109
"6651","CURB LANE CAFE","SOOS","TORONTO, ON","M6J 2Z4","OSSINGTON AVE","94 OSSINGTON AVE,TORONTO, ON,M6J 2Z4",43.6462239,-79.4197121,30,0.3,36,5.50588374929436
"6652","CURB LANE CAFE","ALERIA","TORONTO, ON","M6J 1H8","QUEEN ST W","1070 QUEEN ST W,TORONTO, ON,M6J 1H8",43.6437915,-79.421448,30,0.3,22,2.74932345337444
"6653","CURB LANE CAFE","LA PALMA CAFFE","TORONTO, ON","M6J 1V6","DUNDAS ST W","849 DUNDAS ST W,TORONTO, ON,M6J 1V6",43.6513327,-79.4100869,30,0.3,35,3.98876687497799
"6654","CURB LANE CAFE","SUPERPOINT","TORONTO, ON","M6J 2Z7","OSSINGTON AVE","184 OSSINGTON AVE,TORONTO, ON,M6J 2Z7",43.6483817,-79.42070411,30,0.3,29,1.00664866622537
"6655","CURB LANE CAFE","THE KETTLE","TORONTO, ON","M6J 1E6","QUEEN ST W","685 QUEEN ST W,TORONTO, ON,M6J 1E6",43.6468829,-79.4050397,30,0.3,30,1.58040827140212
"6656","CURB LANE CAFE","THE FEDERAL RESERVE RESTAURANT","TORONTO, ON","M6J 1Y6","DUNDAS ST W","1438 DUNDAS ST W,TORONTO, ON,M6J 1Y6",43.64974971,-79.43013974,30,0.3,28,3.75323297131463
"6657","CURB LANE CAFE","SPREZZATURA","TORONTO, ON","M6J 1X4","DUNDAS ST W","1166 DUNDAS ST W,TORONTO, ON,M6J 1X4",43.6494651,-79.4216473,30,0.3,20,1.7273200613757
"6658","CURB LANE CAFE","THE AGORA","TORONTO, ON","M6J 1G5","QUEEN ST W","921 QUEEN ST W,TORONTO, ON,M6J 1G5",43.6453143,-79.4126638,30,0.3,27,0.631210929714143
"6659","CURB LANE CAFE","SWEATY BETTY'S","TORONTO, ON","M6J 2Y8","OSSINGTON AVE","13 OSSINGTON AVE,TORONTO, ON,M6J 2Y8",43.6445567,-79.4188236,30,0.3,35,4.52163313501481
"6660","CURB LANE CAFE","FONDA LOLA","TORONTO, ON","M6J 1G8","QUEEN ST W","942 QUEEN ST W,TORONTO, ON,M6J 1G8",43.6447647,-79.4166175,30,0.3,35,0.841602322791656
"6661","CURB LANE CAFE","THE DRAKE HOTEL","TORONTO, ON","M6J 1J3","QUEEN ST W","1150 QUEEN ST W,TORONTO, ON,M6J 1J3",43.6432545,-79.42454599,30,0.3,31,0.0199240135383999
"6662","CURB LANE CAFE","HUGS & SARCASM","TORONTO, ON","M6J 1G4","QUEEN ST W","859 QUEEN ST W,TORONTO, ON,M6J 1G4",43.6457653,-79.4104768,30,0.3,28,1.11935761291534
"6663","CURB LANE CAFE","CURRYISH","TORONTO, ON","M6J 1G1","QUEEN ST W","783 QUEEN ST W,TORONTO, ON,M6J 1G1",43.64619791,-79.40828253,30,0.3,30,10.9425726527335
"6664","CURB LANE CAFE","THE DOG'S BOLLOCKS SPORTS PUB","TORONTO, ON","M6J 1G1","QUEEN ST W","751 QUEEN ST W,TORONTO, ON,M6J 1G1",43.6464137,-79.4073243,30,0.3,33,7.45159909708015
"6665","CURB LANE CAFE","HELLO 123","TORONTO, ON","M6J 1H9","QUEEN ST W","1122 QUEEN ST W,TORONTO, ON,M6J 1H9",43.6433847,-79.4234943,30,0.3,33,0.494302911683917
"6666","CURB LANE CAFE","BABY HUEY","TORONTO, ON","M6J 2Z4","OSSINGTON AVE","110 OSSINGTON AVE,TORONTO, ON,M6J 2Z4",43.6465947,-79.4198448,30,0.3,29,6.39212495308924
"6667","CURB LANE CAFE","PAPI CHULO'S MEXICANA","TORONTO, ON","M6J 2Z2","OSSINGTON AVE","121 OSSINGTON AVE,TORONTO, ON,M6J 2Z2",43.6467441,-79.4196061,30,0.3,31,0.585893481038511
"6668","CURB LANE CAFE","COTE DE BOEUF","TORONTO, ON","M6J 2Z5","OSSINGTON AVE","130 OSSINGTON AVE,TORONTO, ON,M6J 2Z5",43.647174,-79.420054,30,0.3,41,3.1194855768075
"6669","CURB LANE CAFE","AZHAR","TORONTO, ON","M6J 2Z4","OSSINGTON AVE","96 OSSINGTON AVE,TORONTO, ON,M6J 2Z4",43.64629102,-79.41977768,30,0.3,40,11.9990601818216
"6670","CURB LANE CAFE","LA CUBANA","TORONTO, ON","M6J 2Z4","OSSINGTON AVE","92 OSSINGTON AVE,TORONTO, ON,M6J 2Z4",43.6461793,-79.4196986,30,0.3,42,0.415561778160433
"6671","CURB LANE CAFE","SATANEE NANA","TORONTO, ON","M6J 1G1","QUEEN ST W","785 QUEEN ST W,TORONTO, ON,M6J 1G1",43.64618685,-79.40833771,30,0.3,29,11.2350632741413
"6672","CURB LANE CAFE","PATOIS RESTAURANT","TORONTO, ON","M6J 1V1","DUNDAS ST W","794 DUNDAS ST W,TORONTO, ON,M6J 1V1",43.6519848,-79.4081894,30,0.3,39,0.955598341921965
"6673","CURB LANE CAFE","SALT WINE BAR","TORONTO, ON","M6J 2Z8","OSSINGTON AVE","225 OSSINGTON AVE,TORONTO, ON,M6J 2Z8",43.649006,-79.4202975,30,0.3,31,2.33121708331907
"6674","CURB LANE CAFE","PHOTIEN THANH VIETNAMESE RESTAURANT","TORONTO, ON","M6J 2Y9","OSSINGTON AVE","57 OSSINGTON AVE,TORONTO, ON,M6J 2Y9",43.6454805,-79.4191548,30,0.3,31,9.5659124319432
"6675","CURB LANE CAFE","REPOSADO BAR AND LOUNGE","TORONTO, ON","M6J 2Z5","OSSINGTON AVE","136 OSSINGTON AVE,TORONTO, ON,M6J 2Z5",43.6472839,-79.4200939,30,0.3,27,15.6254401422086
"6676","CURB LANE CAFE","DOG AND BEAR","TORONTO, ON","M6J 1H9","QUEEN ST W","1100 QUEEN ST W,TORONTO, ON,M6J 1H9",43.6434853,-79.4228957,30,0.3,26,2.33776046570047
"6677","CURB LANE CAFE","LE SWAN","TORONTO, ON","M6J 1G3","QUEEN ST W","892 QUEEN ST W,TORONTO, ON,M6J 1G3",43.64514845,-79.4148967,30,0.3,36,14.2155594900548
"6678","CURB LANE CAFE","PARIS PARIS","TORONTO, ON","M6J 2Z5","OSSINGTON AVE","146 OSSINGTON AVE,TORONTO, ON,M6J 2Z5",43.6474058,-79.4201985,30,0.3,33,1.32570959636902
"6679","CURB LANE CAFE","SEASON SIX","TORONTO, ON","M6J 2Z7","OSSINGTON AVE","188 OSSINGTON AVE,TORONTO, ON,M6J 2Z7",43.64848015,-79.42074624,30,0.3,32,3.06147013466462
"6680","CURB LANE CAFE","THE GOOD SON RESTAURANT","TORONTO, ON","M6J 1H9","QUEEN ST W","1096 QUEEN ST W,TORONTO, ON,M6J 1H9",43.6435241,-79.4227423,30,0.3,31,0.433606083885454
"6681","CURB LANE CAFE","PIQUETTE WINE BAR","TORONTO, ON","M6J 1H8","QUEEN ST W","1084 QUEEN ST W,TORONTO, ON,M6J 1H8",43.6436799,-79.4219795,30,0.3,20,5.5102656310077
"6682","CURB LANE CAFE","GET WELL","TORONTO, ON","M6J 1X3","DUNDAS ST W","1181 DUNDAS ST W,TORONTO, ON,M6J 1X3",43.6492584,-79.4219557,30,0.3,30,3.12855417834053
"6683","CURB LANE CAFE","SANTA MARTA","TORONTO, ON","M6J 1V6","DUNDAS ST W","869 DUNDAS ST W,TORONTO, ON,M6J 1V6",43.6512425,-79.4106625,30,0.3,23,2.03627430212994
"6684","CURB LANE CAFE","OPERA BOBS PUBLIC HOUSE","TORONTO, ON","M6J 1X2","DUNDAS ST W","1112 DUNDAS ST W,TORONTO, ON,M6J 1X2",43.6495777,-79.4200909,30,0.3,38,0.383804426528513
"6685","CURB LANE CAFE","BAR'KADA RESTAURANT","TORONTO, ON","M6J 1G1","QUEEN ST W","745 QUEEN ST W,TORONTO, ON,M6J 1G1",43.6464544,-79.4071343,30,0.3,25,6.51039513420868
"6686","CURB LANE CAFE","MAN OF KENT","TORONTO, ON","M6J 2Z7","OSSINGTON AVE","202 OSSINGTON AVE,TORONTO, ON,M6J 2Z7",43.6487359,-79.4206978,30,0.3,33,1.44578128121793
"6687","CURB LANE CAFE","MILD AFRO LOUNGE","TORONTO, ON","M6J 1X2","DUNDAS ST W","1116 DUNDAS ST W,TORONTO, ON,M6J 1X2",43.6495825,-79.4202185,30,0.3,22,0.332214979765316
"6688","MARKETING DISPLAY","CORNER DISCOUNT","TORONTO, ON","M6J 1X8","DUNDAS ST W","1333A DUNDAS ST W,TORONTO, ON,M6J 1X8",43.6494932,-79.4266945,2,0.25,1,6.50675121661196
"6689","BUILDING RENOVATOR","MACEIREANN CONTRACTING","TORONTO, ON","M6J 1G4","QUEEN ST W","843 QUEEN ST W,TORONTO, ON,M6J 1G4",43.6458042,-79.4101681,5,0.5,4,0.546948468151042
"6690","BUILDING RENOVATOR","BESIFY","TORONTO, ON","M6J 2K6","MANNING AVE","187 MANNING AVE,TORONTO, ON,M6J 2K6",43.6511586,-79.4107214,5,0.5,7,0.211946805939078
"6691","PLUMBING CONTRACTOR","MORRISON PLUMBING & MECHANICAL","TORONTO, ON","M6J 3E3","DOVERCOURT RD","302 DOVERCOURT RD,TORONTO, ON,M6J 3E3",43.6503028,-79.42526335,2,0.5,2,1.58861211418472
"6692","NON-MOTORIZED REFRESHMENT VEHICLE OWNER","SEOULCHILD","TORONTO, ON","M6J 2Y8","OSSINGTON AVE","19 OSSINGTON AVE,TORONTO, ON,M6J 2Y8",43.6468535,-79.4197918,5,0.5,8,0.0996785535133178
"6693","NON-MOTORIZED REFRESHMENT VEHICLE OWNER","BOOM CHIMNEY!","TORONTO, ON","M6J 2Y8","OSSINGTON AVE","19 OSSINGTON AVE,TORONTO, ON,M6J 2Y8",43.6468535,-79.4197918,5,0.5,6,2.92834114417167
"6694","RETAIL STORE (FOOD)","SUPER LAND MARKET","TORONTO, ON","M6K 1L7","QUEEN ST W","1400 QUEEN ST W,TORONTO, ON,M6K 1L7",43.6412614,-79.4340491,25,1,30,1.08563872581913
"6695","RETAIL STORE (FOOD)","SUN'S MILK","TORONTO, ON","M6K 1T6","DUNDAS ST W","1547 DUNDAS ST W,TORONTO, ON,M6K 1T6",43.6495648,-79.4334198,25,1,27,0.752298918510688
"6696","RETAIL STORE (FOOD)","DOLLAR A M A","TORONTO, ON","M6K 1L8","QUEEN ST W","1337 QUEEN ST W,TORONTO, ON,M6K 1L8",43.64084675,-79.43391051,25,1,10,1.15222064960272
"6697","RETAIL STORE (FOOD)","QUEEN SUPERMARKET","TORONTO, ON","M6K 1M3","QUEEN ST W","1431 QUEEN ST W,TORONTO, ON,M6K 1M3",43.64036382,-79.43695628,25,1,26,0.215974496985484
"6698","RETAIL STORE (FOOD)","PARKDALE PHARMACY","TORONTO, ON","M6K 1H9","KING ST W","1439 KING ST W,TORONTO, ON,M6K 1H9",43.6367837,-79.4370076,25,1,24,0.213028317783028
"6699","RETAIL STORE (FOOD)","KING'S FOOD MARKET","TORONTO, ON","M6K 1G4","KING ST W","1236 KING ST W,TORONTO, ON,M6K 1G4",43.6387938,-79.4287317,25,1,23,0.299303617328405
"6700","RETAIL STORE (FOOD)","JR'S NATURAL HEALTH AND BULK","TORONTO, ON","M6K 1L7","QUEEN ST W","1382 QUEEN ST W,TORONTO, ON,M6K 1L7",43.6413677,-79.4334273,25,1,31,1.69894598229768
"6701","RETAIL STORE (FOOD)","KING MINI MART","TORONTO, ON","M6K 1G4","KING ST W","1232 KING ST W,TORONTO, ON,M6K 1G4",43.6388127,-79.4286096,25,1,27,1.7094282116764
"6702","RETAIL STORE (FOOD)","NEW SHOPRITE","TORONTO, ON","M6K 1M4","QUEEN ST W","1474 QUEEN ST W,TORONTO, ON,M6K 1M4",43.6406499,-79.437078,25,1,23,2.97113758308773
"6703","RETAIL STORE (FOOD)","VINA PHARMACY","TORONTO, ON","M6K 1M2","QUEEN ST W","1460 QUEEN ST W,TORONTO, ON,M6K 1M2",43.64087645,-79.43637769,25,1,32,2.86967782826879
"6704","RETAIL STORE (FOOD)","BUDGET ONE STOP","TORONTO, ON","M6K 1L6","QUEEN ST W","1281 QUEEN ST W,TORONTO, ON,M6K 1L6",43.64141444,-79.43194393,25,1,25,1.31050217706234
"6705","RETAIL STORE (FOOD)","FULLWORTH","TORONTO, ON","M6K 1M1","QUEEN ST W","1371 QUEEN ST W,TORONTO, ON,M6K 1M1",43.6405659,-79.4367646,25,1,22,1.24147546845944
"6706","RETAIL STORE (FOOD)","BOLD BREW COFFEE HOUSE","TORONTO, ON","M6K 3J1","DUFFERIN ST","219 DUFFERIN ST,TORONTO, ON,M6K 3J1",43.6363749,-79.4260542,25,1,25,0.435795974452049
"6707","RETAIL STORE (FOOD)","HABIBI SHAWARMA","TORONTO, ON","M6K 1G4","KING ST W","1214 KING ST W,TORONTO, ON,M6K 1G4",43.6389432,-79.4279914,25,1,36,0.254114281851798
"6708","RETAIL STORE (FOOD)","TIM HORTONS","TORONTO, ON","M6K 1E4","KING ST W","952 KING ST W,TORONTO, ON,M6K 1E4",43.6422213,-79.4124566,25,1,24,0.241775299888104
"6709","RETAIL STORE (FOOD)","WEST ELM","TORONTO, ON","M6K 1X9","ATLANTIC AVE","109 ATLANTIC AVE,TORONTO, ON,M6K 1X9",43.639956,-79.420305,25,1,25,0.798412972087872
"6710","RETAIL STORE (FOOD)","POPEYE'S SUPPLEMENTS LIBERTY VILLAGE","TORONTO, ON","M6K 1X9","ATLANTIC AVE","118 ATLANTIC AVE,TORONTO, ON,M6K 1X9",43.6395605,-79.4213261,25,1,33,0.861457212786091
"6711","RETAIL STORE (FOOD)","CYGNET COFFEE","TORONTO, ON","M6K 1V2","DUNDAS ST W","1691 DUNDAS ST W,TORONTO, ON,M6K 1V2",43.64987603,-79.43771903,25,1,28,0.0404338066421113
"6712","RETAIL STORE (FOOD)","MAC'S CIGAR STORE","TORONTO, ON","M6K 1V2","DUNDAS ST W","1625 DUNDAS ST W,TORONTO, ON,M6K 1V2",43.6498087,-79.4362626,25,1,33,4.84886722613998
"6713","RETAIL STORE (FOOD)","CONVENIENCE CANADA","TORONTO, ON","M6K 1M4","QUEEN ST W","1486 QUEEN ST W,TORONTO, ON,M6K 1M4",43.64075295,-79.43758294,25,1,28,0.873680666047049
"6714","RETAIL STORE (FOOD)","SPECTRA","TORONTO, ON","M6K 3C3","PRINCES BLVD","195 PRINCES BLVD,TORONTO, ON,M6K 3C3",43.6325184,-79.4200876,25,1,21,0.872260144869697
"6715","RETAIL STORE (FOOD)","THE LOCAL MARKET","TORONTO, ON","M6K 1M2","QUEEN ST W","1434 QUEEN ST W,TORONTO, ON,M6K 1M2",43.6408818,-79.4356601,25,1,33,0.693748434074728
"6716","RETAIL STORE (FOOD)","BENTO SUSHI","TORONTO, ON","M6K 0C1","KING ST W","1022 KING ST W,TORONTO, ON,M6K 0C1",43.6397397,-79.4234154,25,1,24,0.37562305573374
"6717","RETAIL STORE (FOOD)","DOLLARAMA","TORONTO, ON","M6K 1H9","KING ST W","1435 KING ST W,TORONTO, ON,M6K 1H9",43.6369419,-79.4365543,25,1,25,0.629626473411918
"6718","RETAIL STORE (FOOD)","MARCELLO'S INDEPENDENT CITY MARKET","TORONTO, ON","M6K 0C1","KING ST W","1022 KING ST W,TORONTO, ON,M6K 0C1",43.6397397,-79.4234154,25,1,29,0.125133173979423
"6719","RETAIL STORE (FOOD)","WINNERS","TORONTO, ON","M6K 1E6","KING ST W","1100 KING ST W,TORONTO, ON,M6K 1E6",43.6399598,-79.4233369,25,1,32,0.522493705153465
"6720","RETAIL STORE (FOOD)","LONGO'S","TORONTO, ON","M6K 1E6","KING ST W","1100 KING ST W,TORONTO, ON,M6K 1E6",43.6399598,-79.4233369,25,1,30,0.281512178480625
"6721","RETAIL STORE (FOOD)","SAM JAMES COFFEE BAR BROCK","TORONTO, ON","M6K 1L7","QUEEN ST W","1354 QUEEN ST W,TORONTO, ON,M6K 1L7",43.6415885,-79.43256,25,1,25,10.4843811703132
"6722","RETAIL STORE (FOOD)","ROBINSON BREAD","TORONTO, ON","M6K 1L7","QUEEN ST W","1354 QUEEN ST W,TORONTO, ON,M6K 1L7",43.6415885,-79.43256,25,1,26,0.107308408711106
"6723","RETAIL STORE (FOOD)","CONVENIENCE K","TORONTO, ON","M6K 3N7","HANNA AVE","75 HANNA AVE,TORONTO, ON,M6K 3N7",43.6399693,-79.41856272,25,1,23,0.0348464413546026
"6724","RETAIL STORE (FOOD)","ANTHONY'S NO FRILLS","TORONTO, ON","M6K 1H9","KING ST W","1435 KING ST W,TORONTO, ON,M6K 1H9",43.6369419,-79.4365543,25,1,34,1.2881976160732
"6725","RETAIL STORE (FOOD)","OVATIONS ONTARIO FOOD SERVICES INC","TORONTO, ON","M6K 3C3","PRINCES BLVD","100 PRINCES BLVD,TORONTO, ON,M6K 3C3",43.63535575,-79.41323695,25,1,27,0.34916292084381
"6726","RETAIL STORE (FOOD)","SPECTRA FOOD SERVICES & HOSPITALITY","TORONTO, ON","M6K 3C3","PRINCES BLVD","180 PRINCES BLVD,TORONTO, ON,M6K 3C3",43.6340596,-79.4120985,25,1,26,0.219783898445298
"6727","RETAIL STORE (FOOD)","KAPAMILYA","TORONTO, ON","M6K 1C2","SPRINGHURST AVE","160 SPRINGHURST AVE,TORONTO, ON,M6K 1C2",43.6366163,-79.4370023,25,1,17,5.66800545122395
"6728","RETAIL STORE (FOOD)","BOOSTER JUICE","TORONTO, ON","M6K 1X9","ATLANTIC AVE","128 ATLANTIC AVE,TORONTO, ON,M6K 1X9",43.63982035,-79.4214261,25,1,22,0.47460407204926
"6729","RETAIL STORE (FOOD)","PASTA FOREVER","TORONTO, ON","M6K 1V2","DUNDAS ST W","1693 DUNDAS ST W,TORONTO, ON,M6K 1V2",43.64987984,-79.43778063,25,1,17,1.49232448442819
"6730","RETAIL STORE (FOOD)","QIJIAN LIN O/A BEST CONVENIENCE","TORONTO, ON","M6K 1L9","QUEEN ST W","1410 QUEEN ST W,TORONTO, ON,M6K 1L9",43.6411698,-79.4346252,25,1,32,0.743601692798448
"6731","RETAIL STORE (FOOD)","BENTO SUSHI","TORONTO, ON","M6K 1E6","KING ST W","1100 KING ST W,TORONTO, ON,M6K 1E6",43.6399598,-79.4233369,25,1,28,0.241609872730622
"6732","RETAIL STORE (FOOD)","SHOPPERS DRUG MART","TORONTO, ON","M6K 0C7","KING ST W","1090 KING ST W,TORONTO, ON,M6K 0C7",43.6401924,-79.4219751,25,1,23,3.86719425095123
"6733","RETAIL STORE (FOOD)","CIRCLE K","TORONTO, ON","M6K 3K4","EAST LIBERTY ST","129 EAST LIBERTY ST,TORONTO, ON,M6K 3K4",43.63841599,-79.41624259,25,1,21,0.609985110349953
"6734","RETAIL STORE (FOOD)","MANDALA GIFT AND VARIETY","TORONTO, ON","M6K 1M4","QUEEN ST W","1496 QUEEN ST W,TORONTO, ON,M6K 1M4",43.640478,-79.4377958,25,1,23,1.85150422997956
"6735","RETAIL STORE (FOOD)","LUCKY SUPERMARKET","TORONTO, ON","M6K 1M2","QUEEN ST W","1438 QUEEN ST W,TORONTO, ON,M6K 1M2",43.6408502,-79.4358191,25,1,21,0.635670030489564
"6736","RETAIL STORE (FOOD)","MOONMILKTO","TORONTO, ON","M6K 1V2","DUNDAS ST W","1695 DUNDAS ST W,TORONTO, ON,M6K 1V2",43.64988366,-79.43784222,25,1,28,0.315513469278812
"6737","RETAIL STORE (FOOD)","RISE UP FOODS","TORONTO, ON","M6K 1T6","DUNDAS ST W","1545 DUNDAS ST W,TORONTO, ON,M6K 1T6",43.64956258,-79.43335994,25,1,17,2.52134469697688
"6738","RETAIL STORE (FOOD)","CANADIAN TIRE","TORONTO, ON","M6K 0C7","JOE SHUSTER WAY","5 JOE SHUSTER WAY,TORONTO, ON,M6K 0C7",43.6399448,-79.4235023,25,1,20,0.203621421009302
"6739","PERSONAL SERVICES SETTINGS","STAR HAIR STYLISTS","TORONTO, ON","M6K 1M3","QUEEN ST W","1399 QUEEN ST W,TORONTO, ON,M6K 1M3",43.64048253,-79.43640231,15,0.5,13,0.339540857821703
"6740","PERSONAL SERVICES SETTINGS","HAIR TRANSFORMATIONS BY COLE","TORONTO, ON","M6K 1V2","DUNDAS ST W","1699 DUNDAS ST W,TORONTO, ON,M6K 1V2",43.64989128,-79.43796541,15,0.5,9,3.05283293856268
"6741","PERSONAL SERVICES SETTINGS","QUEEN NAILS & SPA","TORONTO, ON","M6K 1L7","QUEEN ST W","1388 QUEEN ST W,TORONTO, ON,M6K 1L7",43.64136817,-79.43366463,15,0.5,21,7.40647325995279
"6742","PERSONAL SERVICES SETTINGS","B. SUITE SALON","TORONTO, ON","M6K 1X9","ATLANTIC AVE","132 ATLANTIC AVE,TORONTO, ON,M6K 1X9",43.63992905,-79.421468,15,0.5,20,2.48614476799014
"6743","PERSONAL SERVICES SETTINGS","TOP COAT NAIL SALON","TORONTO, ON","M6K 1M2","QUEEN ST W","1450 QUEEN ST W,TORONTO, ON,M6K 1M2",43.6408287,-79.4360681,15,0.5,17,3.02428644148388
"6744","PERSONAL SERVICES SETTINGS","SALON SOAP","TORONTO, ON","M6K 1V2","DUNDAS ST W","1669 DUNDAS ST W,TORONTO, ON,M6K 1V2",43.64983411,-79.43704149,15,0.5,11,2.47497332832756
"6745","PERSONAL SERVICES SETTINGS","LINDA CAMEO HAIR DESIGN ESTETICS","TORONTO, ON","M6K 1L7","QUEEN ST W","1392 QUEEN ST W,TORONTO, ON,M6K 1L7",43.6412881,-79.433841,15,0.5,13,5.60758228566418
"6746","PERSONAL SERVICES SETTINGS","MATCHBOX TATTOO COMPANY","TORONTO, ON","M6K 1L6","QUEEN ST W","1273 QUEEN ST W,TORONTO, ON,M6K 1L6",43.6414843,-79.4317057,15,0.5,13,0.2090296711354
"6747","PERSONAL SERVICES SETTINGS","THE COMMON PEOPLE SALON","TORONTO, ON","M6K 1T6","DUNDAS ST W","1491 DUNDAS ST W,TORONTO, ON,M6K 1T6",43.64950257,-79.43174377,15,0.5,12,3.05548104999547
"6748","PERSONAL SERVICES SETTINGS","ARTISTRY","TORONTO, ON","M6K 1G4","KING ST W","1224 KING ST W,TORONTO, ON,M6K 1G4",43.6388894,-79.4283394,15,0.5,19,2.42301439485493
"6749","PERSONAL SERVICES SETTINGS","MR FADES","TORONTO, ON","M6K 1M3","QUEEN ST W","1399 QUEEN ST W,TORONTO, ON,M6K 1M3",43.64048253,-79.43640231,15,0.5,11,0.865638182498515
"6750","PERSONAL SERVICES SETTINGS","THE BEAUTY COLLECTIVE TO.","TORONTO, ON","M6K 1T6","DUNDAS ST W","1493 DUNDAS ST W,TORONTO, ON,M6K 1T6",43.64950479,-79.43180363,15,0.5,10,1.29373337794095
"6751","PERSONAL SERVICES SETTINGS","PINK INK STUDIOS","TORONTO, ON","M6K 3E3","MOWAT AVE","67 MOWAT AVE,TORONTO, ON,M6K 3E3",43.6375545,-79.4252848,15,0.5,15,0.274002078468219
"6752","PERSONAL SERVICES SETTINGS","WISHBONE TATTOO COLLECTIVE","TORONTO, ON","M6K 3E3","MOWAT AVE","67 MOWAT AVE,TORONTO, ON,M6K 3E3",43.6375545,-79.4252848,15,0.5,8,0.944714555516839
"6753","LAUNDRY","SPOTLESS DRY CLEANERS","TORONTO, ON","M6K 3N7","HANNA AVE","75 HANNA AVE,TORONTO, ON,M6K 3N7",43.6399693,-79.41856272,5,0.25,5,3.15365108189323
"6754","LAUNDRY","MONSTER WASH","TORONTO, ON","M6K 1H9","KING ST W","1441 KING ST W,TORONTO, ON,M6K 1H9",43.636756,-79.437137,5,0.25,8,4.57804363576656
"6755","LAUNDRY","SUPER DELUXE ELECTROMAT","TORONTO, ON","M6K 1T6","DUNDAS ST W","1537 DUNDAS ST W,TORONTO, ON,M6K 1T6",43.64951945,-79.43303772,5,0.25,3,0.0522321835160255
"6756","LAUNDRY","BUDGET COIN LAUNDRY","TORONTO, ON","M6K 1V2","DUNDAS ST W","1629 DUNDAS ST W,TORONTO, ON,M6K 1V2",43.6497806,-79.43608162,5,0.25,6,2.32820606976748
"6757","VAPOUR PRODUCT RETAILER","VAPE SHOP K","TORONTO, ON","M6K 3N7","HANNA AVE","75 HANNA AVE,TORONTO, ON,M6K 3N7",43.6399693,-79.41856272,10,0.5,10,0.0474624466150999
"6758","VAPOUR PRODUCT RETAILER","LUCKY VAPES","TORONTO, ON","M6K 1M2","QUEEN ST W","1438 QUEEN ST W,TORONTO, ON,M6K 1M2",43.6408502,-79.4358191,10,0.5,13,0.10777843836695
"6759","PET SHOP","PETSMART","TORONTO, ON","M6K 1E6","KING ST W","1100 KING ST W,TORONTO, ON,M6K 1E6",43.6399598,-79.4233369,5,0.5,7,0.558697893258954
"6760","PUBLIC GARAGE","CIRCLE K","TORONTO, ON","M6K 1E4","KING ST W","952 KING ST W,TORONTO, ON,M6K 1E4",43.6422213,-79.4124566,20,2,19,0.971291167619538
"6761","PUBLIC HALL","MAPLE LEAF SPORTS & ENTERTAINMENT","TORONTO, ON","M6K 3C3","PRINCES BLVD","170 PRINCES BLVD,TORONTO, ON,M6K 3C3",43.6340596,-79.4120985,15,1,16,0.182382281403989
"6762","PUBLIC HALL","MAPLE LEAF SPORTS & ENTERTAINMENT LTD","TORONTO, ON","M6K 3C3","PRINCES BLVD","100 PRINCES BLVD,TORONTO, ON,M6K 3C3",43.63535575,-79.41323695,15,1,12,0.234681889274886
"6763","EATING ESTABLISHMENT","ALI'S WEST INDIAN ROTI SHOP","TORONTO, ON","M6K 1M2","QUEEN ST W","1446 QUEEN ST W,TORONTO, ON,M6K 1M2",43.6408505,-79.4359558,45,0.5,40,1.60781953289154
